"eBird.English.Name.2024","currentslopelci1","currentslopemean1","currentsloperci1","currentslopelci2","currentslopemean2","currentsloperci2","currentslopelci3","currentslopemean3","currentsloperci3","currentslopelci4","currentslopemean4","currentsloperci4","currentslopelci5","currentslopemean5","currentsloperci5","currentslopelci6","currentslopemean6","currentsloperci6","currentslopelci7","currentslopemean7","currentsloperci7","currentslopelci8","currentslopemean8","currentsloperci8","currentslopelci9","currentslopemean9","currentsloperci9","currentslopelci10","currentslopemean10","currentsloperci10"
"Slaty-blue Flycatcher",-1.50457772833726,1.44045408377229,4.38548589588183,-6.9040341731063,-1.61848270373912,3.66706876562806,-2.79927475849955,-0.176725345135183,2.44582406822919,-2.26587543766304,0.44381202754016,3.15349949274336,-2.40919409852515,0.0999484053787137,2.60909090928258,-2.55214616214264,0.0331234263066365,2.61839301475591,-2.45697123386478,0.10828064251687,2.67353251889852,-2.42136387908165,0.274484824666269,2.97033352841419,-2.66707285028994,0.166968377627607,3.00100960554516,-2.32494010877899,0.887883865246555,4.1007078392721
"Snowy-browed Flycatcher",-3.10624048262619,3.70724055296578,10.5207215885577,-6.89975290187617,6.29137834734881,19.4825095965738,-2.77960531899183,3.47932509662964,9.73825551225111,-2.57213627078156,3.62894953783384,9.83003534644924,-2.32550901963193,4.35324666326217,11.0320023461563,-2.69945558956254,3.80305357473824,10.305562739039,-2.21041811825186,4.22439250882293,10.6592031358977,-2.22071207623464,4.49175618972243,11.2042244556795,-3.21840481245271,3.04297656990669,9.30435795226608,-2.59014778676955,6.24189344885498,15.0739346844795
"Pygmy Flycatcher",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rufous-gorgeted Flycatcher",-4.59859051456049,-0.787340022768046,3.0239104690244,-9.70136526014642,-3.45729789895569,2.78676946223504,-5.28989490105355,-2.48166232906624,0.326570242921065,-5.01375663500456,-2.20922035097394,0.595315933056678,-4.89858828841593,-2.19525863409841,0.50807102021912,-4.9187320044313,-2.147553677527,0.623624649377307,-4.7730733726849,-1.93873343092423,0.895606510836444,-4.89412317286094,-1.93119372704639,1.03173571876816,-5.58333123129622,-2.73475798150145,0.113815268293313,-5.95845361263172,-2.91961884877115,0.119215915089427
"Sapphire Flycatcher",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Little Pied Flycatcher",-5.39370186702846,-3.04754959375514,-0.701397320481825,-7.27913643701965,-2.56745203606089,2.14423236489787,-3.88163572859411,-1.66575765158651,0.55012042542108,-3.60439702999955,-1.32697896691625,0.95043909616706,-3.58483222529812,-1.29647845512088,0.991875315056361,-3.79940056193355,-1.59062103571913,0.618158490495281,-3.845977475107,-1.68189133286751,0.48219480937199,-3.50310667231067,-1.18060281410108,1.14190104410851,-3.35686986496288,-0.899004054486797,1.55886175598929,-2.98880455112038,0.0883167084979544,3.16543796811629
"Ultramarine Flycatcher",-4.00159547170643,-2.13298359483732,-0.264371717968201,-6.7863042627997,-3.19990943383776,0.386485395124168,-3.92192328970611,-2.29935244453811,-0.676781599370118,-3.72504808762619,-2.12517941288161,-0.525310738137035,-3.67291084543236,-2.10197777749239,-0.531044709552416,-3.56434655160562,-1.99648756082618,-0.428628570046732,-3.88994048559716,-2.31726126866288,-0.744582051728596,-4.33906364311907,-2.79894927510234,-1.2588349070856,-3.73649362993288,-2.00615108708043,-0.275808544227984,-3.21643146648731,-1.08129417757096,1.05384311134539
"Rusty-tailed Flycatcher",-7.31756641727317,-4.34401231850881,-1.37045821974445,-9.74659685682619,-3.4062104980118,2.9341758608026,-4.86821342430806,-1.85653119489373,1.15515103452061,-5.03100049587814,-2.01837825472705,0.99424398642404,-5.06624296962767,-2.12264987704815,0.820943215531377,-5.02326614494412,-2.15565162419509,0.711962896553939,-5.18681423454191,-2.3340025021878,0.518809230166314,-5.39990753535669,-2.5534851393454,0.2929372566659,-5.12029591906908,-1.95768408941822,1.20492774023265,-4.49461341705863,-0.499412043737875,3.49578932958288
"Taiga Flycatcher",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kashmir Flycatcher",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-breasted Flycatcher",-6.14276850277192,1.1905800797939,8.52392866235972,-11.3064430595603,4.00444424974339,19.3153315590471,-5.39860792520179,1.06330211201183,7.52521214922544,-5.06515921190003,1.36241907640797,7.78999736471596,-5.12394291203861,1.27157613105414,7.6670951741469,-5.02284031283898,1.28724405668098,7.59732842620095,-5.13559862346869,1.33452523630279,7.80464909607427,-5.27756892309652,1.48568780061593,8.24894452432838,-5.62675315987197,1.24151100954497,8.10977517896192,-6.56714175100677,0.615421909059979,7.79798556912673
"Blue-fronted Redstart",-6.14803430193979,-3.16256821599768,-0.177102130055569,-9.7992196966343,-3.9984261568688,1.80236738289671,-4.38877593810953,-1.38295560314142,1.62286473182669,-4.6351109800633,-1.84552784004723,0.944055299968847,-4.58204384347731,-1.74538702911605,1.09126978524521,-4.74607710207336,-1.97848559262562,0.789105916822122,-4.51713507841292,-1.72842507599387,1.06028492642517,-4.47612254479902,-1.63537322085872,1.20537610308158,-4.41339235628235,-1.1028046828351,2.20778299061216,-4.95336324427452,-1.70294006138033,1.54748312151386
"Plumbeous Redstart",-5.06802917185423,-3.08093271989023,-1.09383626792623,-10.3113504113688,-6.55107722358426,-2.79080403579969,-5.473293315365,-3.78100194348572,-2.08871057160644,-5.28944569861373,-3.62918502993645,-1.96892436125917,-5.19762357438326,-3.54110862073686,-1.88459366709045,-5.21905448581163,-3.57494794179942,-1.93084139778721,-5.11559585777366,-3.43853386728723,-1.76147187680081,-5.13067191666517,-3.36215409719906,-1.59363627773294,-5.54785483468164,-3.75941622109824,-1.97097760751485,-5.86006406027841,-3.9426491149701,-2.02523416966179
