"eBird.English.Name.2022","eBird.Scientific.Name.2022","eBird.Code","Order","Family","SOIB.Concern.Status","SOIB.Long.Term.Status","SOIB.Current.Status","SOIB.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Long.Term.Analysis","Current.Analysis","Selected.SOIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km2022","mean5km","ci5km","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","proj2023.lci","proj2023.mean","proj2023.rci","proj2024.lci","proj2024.mean","proj2024.rci","proj2025.lci","proj2025.mean","proj2025.rci","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","SOIBv2.Long.Term.Status","SOIBv2.Current.Status","SOIBv2.Priority.Status"
"Chinese Bush Warbler","Locustella tacsanowskia","chbwar1","Passeriformes","Locustellidae (Grassbirds and Allies)",NA,NA,NA,NA,"24 hour","Diurnal","Invertebrate","No","No","No","None","Wetland","Uncertain",NA,1,"Chinese Bush Warbler","Locustella tacsanowskia","Chinese Grasshopper-warbler","Locustella tacsanowskia","Least Concern","Schedule-II","","Appendix II",NA,"","","",1,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baikal Bush Warbler","Locustella davidi","spobuw1","Passeriformes","Locustellidae (Grassbirds and Allies)",NA,NA,NA,NA,"24 hour","Diurnal","Invertebrate","No","No","No","None","Wetland","Winter Migrant",NA,NA,"Baikal Bush Warbler","Locustella davidi","Baikal Grasshopper-warbler","Locustella davidi","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Himalayan Bush Warbler","Locustella kashmirensis","spobuw2","Passeriformes","Locustellidae (Grassbirds and Allies)","High","Data Deficient","Data Deficient","Very Restricted","Diurnal","Diurnal","Invertebrate","No","No","Yes","Western Himalayas","Grassland & Scrub","Within-India Migrant",NA,NA,"West Himalayan Bush Warbler","Locustella kashmirensis","Himalayan Grasshopper-warbler","Locustella kashmirensis","Least Concern","Schedule-I","","Appendix II",NA,"","","X",8,0.125,0.21875,0.25,12.5,3.74090898044847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eBird Data Deficient","eBird Data Deficient","High"
"Spotted Bush Warbler","Locustella thoracica","spobuw3","Passeriformes","Locustellidae (Grassbirds and Allies)","Moderate","Data Deficient","Data Deficient",NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Grassland","Local Migrant & Winter Migrant",NA,NA,"Spotted Bush Warbler","Locustella thoracica","Spotted Grasshopper-warbler","Locustella thoracica","Least Concern","Schedule-II","","Appendix II",NA,"","","",40,0.075,0.234375,0.4,14.575,1.7918229580013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Russet Bush Warbler","Locustella mandelli","rubwar1","Passeriformes","Locustellidae (Grassbirds and Allies)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Grassland & Scrub","Summer Migrant & Localized Winter Migrant",NA,NA,"Russet Bush Warbler","Locustella mandelli","Russet Grasshopper-warbler","Locustella mandelli","Least Concern","Schedule-II","","Appendix II",NA,"","","",23,0.130434782608696,0.24223602484472,0.0869565217391304,14.0869565217391,2.61372626936531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Broad-tailed Grassbird","Schoenicola platyurus","brtgra2","Passeriformes","Locustellidae (Grassbirds and Allies)","High","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Invertebrate","Yes","Yes","No","Western Ghats","Grassland & Scrub","Resident & Altitudinal Migrant",NA,NA,"Broad-tailed Grassbird","Schoenicola platyurus","Broad-tailed Grassbird","Schoenicola platyurus","Vulnerable","Schedule-I","","Appendix II",NA,"","","X",36,0.0277777777777778,0.208333333333333,0.277777777777778,22.3611111111111,0.931029564182962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eBird Data Deficient","eBird Data Deficient","High"
"Bristled Grassbird","Schoenicola striatus","brigra2","Passeriformes","Locustellidae (Grassbirds and Allies)","High","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Wetland","Within-India Migrant",NA,NA,"Bristled Grassbird","Schoenicola striatus","Bristled Grassbird","Schoenicola striatus","Vulnerable","Schedule-I","","Appendix II",NA,"","","X",35,0.0857142857142857,0.232142857142857,0.257142857142857,15.8857142857143,2.23224540080426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eBird Data Deficient","eBird Data Deficient","High"
"Striated Grassbird","Megalurus palustris","strgra1","Passeriformes","Locustellidae (Grassbirds and Allies)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","None","Wetland","Resident",NA,NA,"Striated Grassbird","Megalurus palustris","Striated Grassbird","Megalurus palustris","Least Concern","Schedule-II","","Appendix II",NA,"X","X","X",228,0.109649122807018,0.333881578947368,0.508771929824561,11.0877192982456,0.759634792506162,-24.6798698329777,-0.528154018364205,30.130289006769,0.86154530080253,5.61967801979859,10.3778107387947,99.626630800819,125.601869087002,158.765932673581,99.9213331966243,131.291855092539,173.14359779184,100.132326781332,137.268364700864,189.101318927434,100.301057990492,143.5469786202,206.747356553823,100.451812162171,150.144179317945,226.223032727666,100.599623155992,157.077406034505,247.696554912639,100.754253002596,164.365113310341,271.360964962069,"Stable","eBird Data Indecisive","Low"
"Scaly-breasted Cupwing","Pnoepyga albiventer","sbwbab1","Passeriformes","Pnoepygidae (Cupwings)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Omnivore","No","No","No","None","Forest","Resident & Altitudinal Migrant",NA,NA,"Scaly-breasted Wren Babbler","Pnoepyga albiventer","Scaly-breasted Cupwing","Pnoepyga albiventer","Least Concern","Schedule-II","","Appendix II",NA,"X","X","X",137,0.109489051094891,0.358576642335766,0.45985401459854,12.2554744525547,1.00780407821082,51.95640709385,124.899172715365,237.378017170375,1.03504829158218,6.78889739088734,12.5427464901925,109.08504064912,159.160178351503,233.097664977678,108.048628312724,168.665852010283,264.671946001026,106.866828098743,178.794591405765,301.233799053176,105.616593204839,189.590313466461,343.422695115462,104.342063124597,201.100228121098,392.022500268823,103.069684156687,213.375098977826,447.964004595962,101.815833516961,226.469525667456,512.33780523294,"eBird Data Indecisive","eBird Data Indecisive","Low"
"Immaculate Cupwing","Pnoepyga immaculata","immwrb1","Passeriformes","Pnoepygidae (Cupwings)","Moderate","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Invertebrate","No","No","Yes","Himalayas","Forest","Resident & Altitudinal Migrant",NA,NA,"Nepal Wren Babbler","Pnoepyga immaculata","Nepal Cupwing","Pnoepyga immaculata","Least Concern","Schedule-II","","Appendix II",NA,"","","X",32,0.03125,0.375,0.28125,15.28125,1.93461318495539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eBird Data Deficient","eBird Data Deficient","Moderate"
"Pygmy Cupwing","Pnoepyga pusilla","pywbab1","Passeriformes","Pnoepygidae (Cupwings)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident & Altitudinal Migrant",NA,NA,"Pygmy Wren Babbler","Pnoepyga pusilla","Pygmy Cupwing","Pnoepyga pusilla","Least Concern","Schedule-II","","Appendix II",NA,"","X","X",119,0.151260504201681,0.313025210084034,0.428571428571429,11.8823529411765,1.15738525357086,NA,NA,NA,3.41603469679576,10.395543077273,17.3750514577502,117.371673026534,160.68393617343,220.989834498408,120.104376477896,173.899260840069,253.40124470752,122.766652157114,188.261726711302,291.174889042072,125.422320117412,203.875553895414,335.08946889718,128.110869460186,220.854814616822,386.087015054274,130.858693283317,239.324397873469,445.28515737952,133.684788900012,259.421071561124,513.998991864171,"eBird Data Deficient","eBird Data Indecisive","Low"
"Gray-throated Martin","Riparia chinensis","gytmar1","Passeriformes","Hirundinidae (Swallows)","Low","Stable","Uncertain","Large","Diurnal","Diurnal","Invertebrate","No","No","No","None","Wetland","Resident",NA,NA,"Grey-throated Martin","Riparia chinensis","Asian Plain Martin","Riparia chinensis","Least Concern","Schedule-II","","",NA,"X","X","X",826,0.0799031476997579,0.279358353510896,0.38135593220339,10.7033898305085,0.434379252743119,-61.0547199801729,-49.9659873372578,-36.0126061213361,-4.87796286522367,-2.44936217790616,-0.0207614905886508,66.9127059517678,80.5684457322775,97.217781193131,63.0721197267731,78.5036651857048,98.0005901570346,59.4125513300793,76.5056962002807,98.9076012289409,55.9470096534775,74.5721498006427,99.9086163521458,52.6767050452202,72.7007300610626,100.986574731484,49.5970577882199,70.8892302363789,102.131450544584,46.7006391729674,69.1355290629776,103.33722545847,"Decline","eBird Data Indecisive","Moderate"
"Bank Swallow","Riparia riparia","banswa","Passeriformes","Hirundinidae (Swallows)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Wetland","Winter Migrant",NA,NA,"Sand Martin","Riparia riparia","Collared Sand Martin","Riparia riparia","Least Concern","Schedule-II","","",NA,"","X","X",129,0.0852713178294574,0.23062015503876,0.333333333333333,15.015503875969,1.09800327720048,NA,NA,NA,-7.10020675717311,1.47114380359399,10.0424943643611,40.9534307187221,73.9957124192159,135.398398127178,37.5451392499217,75.3407618745211,153.869636555541,34.3656958549039,76.7778223849862,175.622884390737,31.4389348798309,78.3111279136739,201.110193654437,28.76405003862,79.9452405824746,230.909992402645,26.3290641776365,81.6850719229338,265.731083565081,24.1172673087411,83.5359059017594,306.427452784855,"eBird Data Deficient","eBird Data Indecisive",NA
"Pale Sand Martin","Riparia diluta","pasmar1","Passeriformes","Hirundinidae (Swallows)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Wetland","Resident & Winter Migrant",NA,NA,"Pale Martin","Riparia diluta","Pale Sand Martin","Riparia diluta","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Crag-Martin","Ptyonoprogne rupestris","eurcrm1","Passeriformes","Hirundinidae (Swallows)","Moderate","Strong Decline","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","None","Alpine & Cold Desert","Summer Migrant & Localized Winter Migrant",NA,NA,"Eurasian Crag Martin","Ptyonoprogne rupestris","Eurasian Crag Martin","Ptyonoprogne rupestris","Least Concern","Schedule-II","","",NA,"X","X","X",194,0.221649484536082,0.240979381443299,0.314432989690722,11.5412371134021,0.97652161398672,-85.6061482226692,-80.6414225360098,-74.3351751676773,-8.26582192112794,-5.86635974903647,-3.466897576945,40.6243657401898,54.2739402601101,72.7742009464064,35.889306811201,50.4950754201529,71.4060649700155,31.6733131853535,46.9932341987959,70.1979869844266,27.9382724954914,43.7472088952059,69.1064809777885,24.6386076562336,40.7374774582984,68.1059245870066,21.7282857334934,37.9460649864395,67.1801944936361,19.1637594333445,35.3564169508286,66.3185495770582,"Rapid Decline","Decline","High"
"Dusky Crag-Martin","Ptyonoprogne concolor","duscrm1","Passeriformes","Hirundinidae (Swallows)","Low","Stable","Strong Increase","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","None","None","Resident",NA,NA,"Dusky Crag Martin","Ptyonoprogne concolor","Dusky Crag Martin","Ptyonoprogne concolor","Least Concern","Schedule-II","","",NA,"X","X","X",1467,0.0920245398773006,0.357702794819359,0.467620995228357,11.3953646898432,0.340018309438594,-47.8100787084659,-37.3005061119121,-24.698056970723,0.662187124238809,3.05940891060701,5.4566306969752,119.351059165117,139.368351380012,162.943931400504,119.612069404136,143.605977458113,172.709480051934,119.796542881739,147.986276856069,183.230023267066,119.937637838121,152.514443507587,194.517295679065,120.05475466041,157.195873262825,206.599952432414,120.159884741283,162.036172201754,219.517448836771,120.260796359974,167.041165307732,233.317100035198,"eBird Data Indecisive","eBird Data Indecisive","Low"
"Barn Swallow","Hirundo rustica","barswa","Passeriformes","Hirundinidae (Swallows)","Low","Stable","Uncertain","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","None","None","Within-India Migrant & Winter Migrant",NA,NA,"Barn Swallow","Hirundo rustica","Barn Swallow","Hirundo rustica","Least Concern","Schedule-II","","",NA,"X","X","X",2828,0.111739745403112,0.420836280056577,0.533946251768034,10.1382602545969,0.232599643494854,-36.5257568638751,-26.5237721545782,-14.067010156206,-4.84990906176351,-3.50270502954675,-2.15550099732999,64.2157906393996,73.2870117705114,83.7206057559128,60.3441341959663,70.5176781873745,82.5174723013353,56.673779417276,67.8571903361137,81.3939851119238,53.2091795203438,65.3011137080488,80.3282135792381,49.946891094752,62.8452005412804,79.307271056011,46.8797169725262,60.4853817103439,78.3230944096189,43.9987241430583,58.2177589784324,77.3703538963354,"eBird Data Indecisive","Decline","Moderate"
"Wire-tailed Swallow","Hirundo smithii","witswa1","Passeriformes","Hirundinidae (Swallows)","Low","Stable","Uncertain","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","None","None","Resident",NA,NA,"Wire-tailed Swallow","Hirundo smithii","Wire-tailed Swallow","Hirundo smithii","Least Concern","Schedule-II","","",NA,"X","X","X",2168,0.0645756457564576,0.379497232472325,0.499538745387454,9.94511070110701,0.270789226444403,-6.1568334200138,11.676090477072,31.383632322666,-0.868047313430262,1.11027691770748,3.08860114884522,98.2694260987477,107.319726242342,117.283134333221,97.794896006836,108.500401928391,120.491639242374,97.2893319704774,109.702576614892,123.856111925824,96.7686059686397,110.926686632975,127.364458269634,96.2418996269987,112.173178645499,131.011435399592,95.7148036178654,113.442509912136,134.795558627395,95.1908671026269,114.73514856179,138.717558642341,"Stable","Stable","Low"
"Hill Swallow","Hirundo domicola","pacswa3","Passeriformes","Hirundinidae (Swallows)","Moderate","Data Deficient","Uncertain","Restricted","Diurnal","Diurnal","Invertebrate","No","Yes","No","Western Ghats & Sri Lanka","None","Resident",NA,NA,"Hill Swallow","Hirundo domicola","Not at species rank","Hirundo javanica domicola","Least Concern","Schedule-II","","",NA,"","","X",57,0.245614035087719,0.517543859649123,0.526315789473684,22.9122807017544,0.615286444213883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eBird Data Deficient","eBird Data Deficient","Moderate"
"Pacific Swallow","Hirundo tahitica","pacswa1","Passeriformes","Hirundinidae (Swallows)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","None","Resident",NA,NA,"Pacific Swallow","Hirundo tahitica","Tahiti Swallow","Hirundo tahitica","Least Concern","Schedule-II","","",NA,"","","",21,0.0476190476190476,0.470238095238095,0.523809523809524,7.04761904761905,1.8170060845003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-rumped Swallow","Cecropis daurica","rerswa1","Passeriformes","Hirundinidae (Swallows)","Low","Stable","Uncertain","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","None","None","Resident & Winter Migrant",NA,NA,"Red-rumped Swallow","Cecropis daurica","Red-rumped Swallow","Cecropis daurica","Least Concern","Schedule-II","","",NA,"X","X","X",2502,0.111510791366906,0.400129896083133,0.512390087929656,10.5687450039968,0.251399173775487,-47.8249948081889,-38.7694788929532,-28.3892090834511,-1.76885568034786,0.119919094765889,2.00869386987964,91.8391931556359,104.971618288984,120.08870584131,89.8243358758922,105.158591020684,123.263257504759,87.8037456481502,105.35380304922,126.621555044509,85.8004950381393,105.557309300369,130.142645820079,83.8272693760722,105.769166852921,133.816191741235,81.8912118289325,105.989434966116,137.637628578991,79.996340185267,106.218175108053,141.605753944491,"Decline","Stable","Low"
"Striated Swallow","Cecropis striolata","strswa2","Passeriformes","Hirundinidae (Swallows)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","None","Resident",NA,NA,"Striated Swallow","Cecropis striolata","Not at species rank","Cecropis daurica striolata","Not Recognised","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Streak-throated Swallow","Petrochelidon fluvicola","sttswa2","Passeriformes","Hirundinidae (Swallows)","Low","Stable","Strong Increase","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","None","Open Habitat","Resident",NA,NA,"Streak-throated Swallow","Petrochelidon fluvicola","Streak-throated Swallow","Petrochelidon fluvicola","Least Concern","Schedule-II","","",NA,"","","X",1313,0.0312261995430312,0.29541127189642,0.404417364813404,11.7509520182788,0.360489459647087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eBird Data Deficient","eBird Data Deficient","Moderate"
"Common House-Martin","Delichon urbicum","cohmar1","Passeriformes","Hirundinidae (Swallows)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","None","Winter Migrant & Localized Summer Migrant",NA,NA,"Northern House Martin","Delichon urbicum","Northern House Martin","Delichon urbicum","Least Concern","Schedule-II","","",NA,"","","",122,0.213114754098361,0.167008196721311,0.245901639344262,14.8360655737705,1.3984273540306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asian House-Martin","Delichon dasypus","ashmar1","Passeriformes","Hirundinidae (Swallows)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","None","Winter Migrant & Localized Summer Migrant",NA,NA,"Asian House Martin","Delichon dasypus","Asian House Martin","Delichon dasypus","Least Concern","Schedule-II","","",NA,"","","",66,0.196969696969697,0.168560606060606,0.196969696969697,12.0151515151515,1.45033234628177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nepal House-Martin","Delichon nipalense","nephom1","Passeriformes","Hirundinidae (Swallows)","Moderate","Data Deficient","Uncertain","Restricted","Diurnal","Diurnal","Invertebrate","No","No","No","None","None","Resident & Altitudinal Migrant",NA,NA,"Nepal House Martin","Delichon nipalense","Nepal House Martin","Delichon nipalense","Least Concern","Schedule-II","","",NA,"","X","X",133,0.142857142857143,0.305451127819549,0.323308270676692,12.4436090225564,1.02088234164237,NA,NA,NA,-6.0772740577687,-3.01514783298687,0.0469783917949624,67.3391443739784,84.4868876421114,106.380870277279,62.6606151701373,81.868718646644,107.497971919711,58.2658079993994,79.3580763086798,108.806305211805,54.1630291436629,76.9500427223992,110.267325971496,50.3461157055982,74.6399495765946,111.859984188568,46.8022661571658,72.4233645385697,113.572641402716,43.5158155553343,70.2960784301922,115.399068461746,"eBird Data Deficient","eBird Data Indecisive","Moderate"
"Gray-headed Bulbul","Brachypodius priocephalus","gyhbul1","Passeriformes","Pycnonotidae (Bulbuls)","Moderate","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Fruit & Nect","Yes","Yes","No","Western Ghats","Forest","Resident",NA,NA,"Grey-headed Bulbul","Brachypodius priocephalus","Grey-headed Bulbul","Brachypodius priocephalus","Near Threatened","Schedule-II","","",NA,"X","X","X",157,0.127388535031847,0.539012738853503,0.656050955414013,19.624203821656,0.862688848277001,-25.8547542478708,4.786704426207,45.124381561275,-3.21683623681024,0.466413510295717,4.14966325740167,90.999406343937,108.725024695854,130.244240306959,88.6882453554779,109.386437979266,135.407987226871,86.3906589476784,110.084122364601,140.961286912623,84.135798213058,110.818819629299,146.887804590488,81.9388797603687,111.591314851589,153.186562245584,79.8077446366183,112.40243790269,159.865450542342,77.7461274739157,113.253065029651,166.938037766791,"Stable","eBird Data Indecisive","Low"
