"LOCALITY.ID","group.id","month","timegroups"
"L10009736","S60495768",10,"2019"
"L10386596","S62831264",12,"2019"
"L9416587","S57128090",6,"2019"
"L9881388","S61189199",11,"2019"
"L2908419","S60446924",10,"2019"
"L17953229","S61459574",9,"2019"
"L8391476","S56569379",5,"2018"
"L9428016","S57183629",6,"2019"
"L8825085","S53322312",3,"2018"
"L8107283","S53370622",3,"2018"
"L9881388","S61103405",11,"2019"
"L3156557","S61759309",11,"2019"
"L10048366","S60734381",10,"2019"
"L3156557","S55077455",4,"2018"
"L8847063","S53802165",3,"2018"
"L9726478","S58611133",8,"2019"
"L9881388","S62314596",12,"2019"
"L19878565","S114088945",1,"2018"
"L3328250","S61219134",1,"2018"
"L2701772","S55293267",4,"2018"
"L4012351","S61971883",11,"2019"
"L8133481","S62603261",12,"2019"
"L8695277","G4558284",10,"2019"
"L10001615","S60572892",10,"2019"
"L10347539","S62631006",12,"2019"
"L9297047","S56476823",5,"2018"
"L8421557","S58437416",7,"2019"
"L8159027","S53726419",3,"2018"
"L9987433","S60325581",3,"2018"
"L3602182","S60959195",10,"2019"
"L8695389","S53121761",2,"2018"
"L3602182","G4890088",12,"2019"
"L5879618","S52752825",2,"2018"
"L4016569","S212035062",2,"2018"
"L6477030","S56956825",5,"2018"
"L3289320","G4056537",4,"2018"
"L2071440","S87586625",3,"2018"
"L8953864","S54438991",4,"2018"
"L10293288","S62319120",12,"2019"
"L3156557","S55011762",4,"2018"
"L8985019","S56643879",5,"2018"
"L10037572","G4587290",10,"2019"
"L10056027","S60777640",10,"2019"
"L9461999","S57344421",5,"2018"
"L8665934","S52985594",2,"2018"
"L10012564","G4581861",10,"2019"
"L5446956","S62213502",12,"2019"
"L9932491","S59809899",9,"2019"
"L8107283","S53492575",3,"2018"
"L8454769","G4677724",11,"2019"
"L8569438","S52452880",2,"2018"
"L9422209","S57183317",6,"2019"
"L8560350","G4724437",12,"2019"
"L3156557","S54669616",4,"2018"
"L1968594","S62766022",10,"2019"
"L10112792","G4677725",10,"2019"
"L10147953","S61411817",11,"2019"
"L10040506","S60679598",10,"2019"
"L6479460","S58362355",4,"2018"
