"eBird.English.Name.2024","currentslopelci1","currentslopemean1","currentsloperci1","currentslopelci2","currentslopemean2","currentsloperci2","currentslopelci3","currentslopemean3","currentsloperci3","currentslopelci4","currentslopemean4","currentsloperci4","currentslopelci5","currentslopemean5","currentsloperci5","currentslopelci6","currentslopemean6","currentsloperci6","currentslopelci7","currentslopemean7","currentsloperci7","currentslopelci8","currentslopemean8","currentsloperci8","currentslopelci9","currentslopemean9","currentsloperci9","currentslopelci10","currentslopemean10","currentsloperci10"
"Gray Heron",-1.58797215955508,0.159860297268502,1.90769275409208,-3.96884342683985,-0.574263418513255,2.82031658981334,-2.22527764648067,-0.673595291470274,0.878087063540123,-1.880620226676,-0.330996629354253,1.21862696796749,-1.81770414153613,-0.276751623622215,1.2642008942917,-1.7812008659003,-0.270466217413233,1.24026843107383,-1.96593147214534,-0.454359282947965,1.05721290624941,-1.76085960987551,-0.143033543771499,1.47479252233251,-2.13375071527671,-0.512319397464403,1.10911192034791,-2.1345763938209,-0.329820887878086,1.47493461806473
"Purple Heron",1.40800190918664,4.52554116029289,7.64308041139913,-2.14783354008621,2.95056159639945,8.0489567328851,-0.134913004120267,2.51271772281798,5.16034844975622,-0.347273409475899,2.10491328691824,4.55709998331238,-0.254789977859438,2.1348730850343,4.52453614792803,-0.115266146150705,2.29507502691622,4.70541619998315,0.0476484304577034,2.52923149651932,5.01081456258094,-0.396342919220452,2.16905550550371,4.73445393022788,-1.42868062113709,0.857239896735825,3.14316041460874,-0.70456414564425,2.18479621961183,5.0741565848679
"White-bellied Heron",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goliath Heron",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Glossy Ibis",-1.06153994545532,2.21496018759995,5.49146032065522,-1.23711682792815,5.47600825238377,12.1891333326957,-1.38076881137791,1.49168580472634,4.36414042083058,-0.191884528001686,3.08882922838407,6.36954298476984,-0.691653737644721,2.2451507719318,5.18195528150832,-0.501607671212966,2.32708967605844,5.15578702332984,-0.316951786773909,2.63796295775619,5.59287770228629,-0.694731605400162,2.36138487178849,5.41750134897714,-1.94438377898159,0.857059092315138,3.65850196361187,-1.50963538921655,1.74558794791613,5.00081128504881
"Black-headed Ibis",0.399621330074539,3.12949596856046,5.85937060704638,-1.80594926669648,3.14592986450659,8.09780899570967,-0.983192060438076,1.30882767332289,3.60084740708386,-0.685240722362781,1.56190899519371,3.8090587127502,-0.523928618765951,1.72631068936521,3.97654999749637,-0.508284831858003,1.71954873828852,3.94738230843504,-0.382648782845448,1.89741952183646,4.17748782651838,-0.506218663375725,1.83328337778161,4.17278541893894,-1.74264388123061,0.434390135451341,2.61142415213329,-0.580248665590708,2.08573858547473,4.75172583654018
"Red-naped Ibis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Spoonbill",-4.6020683481273,-2.14394037351542,0.314187601096462,-10.8184786168471,-6.71661213787897,-2.61474565891089,-5.44867800372816,-3.50514734469084,-1.56161668565353,-5.00333034857377,-2.95670371587629,-0.910077083178817,-5.11597587546402,-3.22764390189304,-1.33931192832205,-5.00651534136634,-3.0969222870243,-1.18732923268225,-5.03648139778758,-3.1016858327822,-1.16689026777682,-4.95232376764637,-2.88595031833008,-0.81957686901379,-6.04791558900197,-4.15372441346753,-2.25953323793309,-5.67200246070962,-3.41076397568111,-1.1495254906526
"Osprey",-4.24512419591026,-1.08396297732982,2.07719824125063,-10.1486243520164,-4.64598692020706,0.856650511602317,-3.33600941652737,0.184985618343161,3.70598065321369,-3.64505802473676,-0.49774304806906,2.64957192859864,-3.73903081236649,-0.763294383284251,2.21244204579799,-3.88881551797027,-0.899246828573056,2.09032186082415,-3.79908364278447,-0.836100908179513,2.12688182642544,-3.50059115796935,-0.268118674791495,2.96435380838636,-3.95069225346808,-0.795767585769127,2.35915708192982,-3.70835678430662,-0.0161547700230267,3.67604724426057
"Black-winged Kite",-4.00155826270195,-2.70485824309281,-1.40815822348366,-8.86363531318955,-6.55296659195663,-4.24229787072371,-4.64597706368914,-3.5339560051108,-2.42193494653246,-4.54326547780314,-3.4845065413911,-2.42574760497905,-4.41168556851074,-3.35388402648941,-2.29608248446809,-4.41731453333338,-3.36283458478725,-2.30835463624113,-4.57556408445194,-3.53094728922518,-2.48633049399842,-4.4563744524422,-3.34126229519841,-2.22615013795463,-4.54706179839054,-3.36844609495733,-2.18983039152411,-4.61582839090368,-3.33008392041707,-2.04433944993045
