post_title,ID,post_content,post_excerpt,post_date,post_name,post_author,post_status,featured_image,wp_page_template,post_format,comment_status,ping_status,pinged,post_parent,menu_order,scientific_name,long-term_trend,long-term_trend_ci,current_annual_change,current_annual_change_ci,distribution_range_size,distribution_range_size_ci_units_of_10000_sqkm,downloadlink,map_filename,map_filename_originals,graph_filename,graph_filename_originals,graph_filename_originals_cat,current_status,distribution_status,iucn_status,long_term_status,migratory_status,status_of_conservation_concern,wlpa_schedule,primary_assessment,habitat_specialization,endemicity,custom_url,custom_url_estnot,long-term_trend_in,long-term_trend_ci_in,current_annual_change_in,current_annual_change_ci_in,distribution_range_size_in,distribution_range_size_ci_units_of_10000_sqkm_in,migratory_status_in,habitat_specialization_in,endemicity_in,national_trends_addn,habitat_trends_addn,state_trends_addn,full_url_2,habitats,conservation_areas,conservation_area_trends_addn,key_states,all_trends,post_category,only_conclusive_trend,new_to_soib_2023,photo_credit
Lesser Whistling Duck,,Arunachal Pradesh,,,ar-lewduc1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Dendrocygna_javanica.jpg,,standard,closed,closed,,0,0,Dendrocygna javanica,,,,,"8,287","(8,223, 8,351)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Lesser-Whistling-Duck_ar_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Lesser-Whistling-Duck_ar_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Wetland,Non-endemic,lewduc1,not-lewduc1,11.53,"(-6.65, 33.31)",0.39,"(-1.52, 2.3)","17,45,260","(1,744,730, 1,745,790)",Resident,Wetland,Non-endemic,in-est-lewduc1,,"an-not-lewduc1,ap-not-lewduc1,ar-not-lewduc1,as-est-lewduc1,br-not-lewduc1,ch-not-lewduc1,ct-not-lewduc1,dn-not-lewduc1,dd-not-lewduc1,dl-not-lewduc1,ga-not-lewduc1,gj-est-lewduc1,hr-not-lewduc1,hp-not-lewduc1,jk-not-lewduc1,jh-not-lewduc1,ka-est-lewduc1,kl-est-lewduc1,mp-est-lewduc1,mh-est-lewduc1,mn-not-lewduc1,ml-not-lewduc1,mz-not-lewduc1,or-not-lewduc1,py-not-lewduc1,pb-not-lewduc1,rj-not-lewduc1,tn-est-lewduc1,ts-not-lewduc1,tr-not-lewduc1,up-not-lewduc1,ul-not-lewduc1,wb-est-lewduc1",ar-lewduc1,None,None,pas-est-lewduc1,,Arunachal Pradesh,Arunachal Pradesh,No,TRUE,Antony Grossy
Lesser Whistling Duck,,Assam,,,as-lewduc1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Dendrocygna_javanica.jpg,,standard,closed,closed,,0,0,Dendrocygna javanica,,,8.84,"(5.26, 12.41)","70,806","(70,704, 70,908)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Lesser-Whistling-Duck_as_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Lesser-Whistling-Duck_as_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/display/Lesser-Whistling-Duck_as_CAT_trend.jpg,,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Lesser-Whistling-Duck_as_CAT_trend.png,Trend Inconclusive,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Wetland,Non-endemic,lewduc1,est-lewduc1,11.53,"(-6.65, 33.31)",0.39,"(-1.52, 2.3)","17,45,260","(1,744,730, 1,745,790)",Resident,Wetland,Non-endemic,in-est-lewduc1,,"an-not-lewduc1,ap-not-lewduc1,ar-not-lewduc1,as-est-lewduc1,br-not-lewduc1,ch-not-lewduc1,ct-not-lewduc1,dn-not-lewduc1,dd-not-lewduc1,dl-not-lewduc1,ga-not-lewduc1,gj-est-lewduc1,hr-not-lewduc1,hp-not-lewduc1,jk-not-lewduc1,jh-not-lewduc1,ka-est-lewduc1,kl-est-lewduc1,mp-est-lewduc1,mh-est-lewduc1,mn-not-lewduc1,ml-not-lewduc1,mz-not-lewduc1,or-not-lewduc1,py-not-lewduc1,pb-not-lewduc1,rj-not-lewduc1,tn-est-lewduc1,ts-not-lewduc1,tr-not-lewduc1,up-not-lewduc1,ul-not-lewduc1,wb-est-lewduc1",as-lewduc1,None,None,pas-est-lewduc1,,Assam,Assam,Yes,TRUE,Antony Grossy
Lesser Whistling Duck,,Bihar,,,br-lewduc1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Dendrocygna_javanica.jpg,,standard,closed,closed,,0,0,Dendrocygna javanica,,,,,"49,375","(49,256, 49,494)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Lesser-Whistling-Duck_br_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Lesser-Whistling-Duck_br_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Wetland,Non-endemic,lewduc1,not-lewduc1,11.53,"(-6.65, 33.31)",0.39,"(-1.52, 2.3)","17,45,260","(1,744,730, 1,745,790)",Resident,Wetland,Non-endemic,in-est-lewduc1,,"an-not-lewduc1,ap-not-lewduc1,ar-not-lewduc1,as-est-lewduc1,br-not-lewduc1,ch-not-lewduc1,ct-not-lewduc1,dn-not-lewduc1,dd-not-lewduc1,dl-not-lewduc1,ga-not-lewduc1,gj-est-lewduc1,hr-not-lewduc1,hp-not-lewduc1,jk-not-lewduc1,jh-not-lewduc1,ka-est-lewduc1,kl-est-lewduc1,mp-est-lewduc1,mh-est-lewduc1,mn-not-lewduc1,ml-not-lewduc1,mz-not-lewduc1,or-not-lewduc1,py-not-lewduc1,pb-not-lewduc1,rj-not-lewduc1,tn-est-lewduc1,ts-not-lewduc1,tr-not-lewduc1,up-not-lewduc1,ul-not-lewduc1,wb-est-lewduc1",br-lewduc1,None,None,pas-est-lewduc1,,Bihar,Bihar,No,TRUE,Antony Grossy
Lesser Whistling Duck,,Chandigarh,,,ch-lewduc1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Dendrocygna_javanica.jpg,,standard,closed,closed,,0,0,Dendrocygna javanica,,,,,"1,075","(1,075, 1,075)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Lesser-Whistling-Duck_ch_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Lesser-Whistling-Duck_ch_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Wetland,Non-endemic,lewduc1,not-lewduc1,11.53,"(-6.65, 33.31)",0.39,"(-1.52, 2.3)","17,45,260","(1,744,730, 1,745,790)",Resident,Wetland,Non-endemic,in-est-lewduc1,,"an-not-lewduc1,ap-not-lewduc1,ar-not-lewduc1,as-est-lewduc1,br-not-lewduc1,ch-not-lewduc1,ct-not-lewduc1,dn-not-lewduc1,dd-not-lewduc1,dl-not-lewduc1,ga-not-lewduc1,gj-est-lewduc1,hr-not-lewduc1,hp-not-lewduc1,jk-not-lewduc1,jh-not-lewduc1,ka-est-lewduc1,kl-est-lewduc1,mp-est-lewduc1,mh-est-lewduc1,mn-not-lewduc1,ml-not-lewduc1,mz-not-lewduc1,or-not-lewduc1,py-not-lewduc1,pb-not-lewduc1,rj-not-lewduc1,tn-est-lewduc1,ts-not-lewduc1,tr-not-lewduc1,up-not-lewduc1,ul-not-lewduc1,wb-est-lewduc1",ch-lewduc1,None,None,pas-est-lewduc1,,Chandigarh,Chandigarh,No,TRUE,Antony Grossy
Lesser Whistling Duck,,Chhattisgarh,,,ct-lewduc1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Dendrocygna_javanica.jpg,,standard,closed,closed,,0,0,Dendrocygna javanica,,,,,"79,899","(79,779, 80,019)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Lesser-Whistling-Duck_ct_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Lesser-Whistling-Duck_ct_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Wetland,Non-endemic,lewduc1,not-lewduc1,11.53,"(-6.65, 33.31)",0.39,"(-1.52, 2.3)","17,45,260","(1,744,730, 1,745,790)",Resident,Wetland,Non-endemic,in-est-lewduc1,,"an-not-lewduc1,ap-not-lewduc1,ar-not-lewduc1,as-est-lewduc1,br-not-lewduc1,ch-not-lewduc1,ct-not-lewduc1,dn-not-lewduc1,dd-not-lewduc1,dl-not-lewduc1,ga-not-lewduc1,gj-est-lewduc1,hr-not-lewduc1,hp-not-lewduc1,jk-not-lewduc1,jh-not-lewduc1,ka-est-lewduc1,kl-est-lewduc1,mp-est-lewduc1,mh-est-lewduc1,mn-not-lewduc1,ml-not-lewduc1,mz-not-lewduc1,or-not-lewduc1,py-not-lewduc1,pb-not-lewduc1,rj-not-lewduc1,tn-est-lewduc1,ts-not-lewduc1,tr-not-lewduc1,up-not-lewduc1,ul-not-lewduc1,wb-est-lewduc1",ct-lewduc1,None,None,pas-est-lewduc1,,Chhattisgarh,Chhattisgarh,No,TRUE,Antony Grossy
Lesser Whistling Duck,,Dadra and Nagar Haveli,,,dn-lewduc1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Dendrocygna_javanica.jpg,,standard,closed,closed,,0,0,Dendrocygna javanica,,,,,"1,654","(1,642, 1,666)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Lesser-Whistling-Duck_dn_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Lesser-Whistling-Duck_dn_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Wetland,Non-endemic,lewduc1,not-lewduc1,11.53,"(-6.65, 33.31)",0.39,"(-1.52, 2.3)","17,45,260","(1,744,730, 1,745,790)",Resident,Wetland,Non-endemic,in-est-lewduc1,,"an-not-lewduc1,ap-not-lewduc1,ar-not-lewduc1,as-est-lewduc1,br-not-lewduc1,ch-not-lewduc1,ct-not-lewduc1,dn-not-lewduc1,dd-not-lewduc1,dl-not-lewduc1,ga-not-lewduc1,gj-est-lewduc1,hr-not-lewduc1,hp-not-lewduc1,jk-not-lewduc1,jh-not-lewduc1,ka-est-lewduc1,kl-est-lewduc1,mp-est-lewduc1,mh-est-lewduc1,mn-not-lewduc1,ml-not-lewduc1,mz-not-lewduc1,or-not-lewduc1,py-not-lewduc1,pb-not-lewduc1,rj-not-lewduc1,tn-est-lewduc1,ts-not-lewduc1,tr-not-lewduc1,up-not-lewduc1,ul-not-lewduc1,wb-est-lewduc1",dn-lewduc1,None,None,pas-est-lewduc1,,Dadra and Nagar Haveli,Dadra and Nagar Haveli,No,TRUE,Antony Grossy
Lesser Whistling Duck,,Daman and Diu,,,dd-lewduc1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Dendrocygna_javanica.jpg,,standard,closed,closed,,0,0,Dendrocygna javanica,,,,,840,"(840, 840)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Lesser-Whistling-Duck_dd_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Lesser-Whistling-Duck_dd_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Wetland,Non-endemic,lewduc1,not-lewduc1,11.53,"(-6.65, 33.31)",0.39,"(-1.52, 2.3)","17,45,260","(1,744,730, 1,745,790)",Resident,Wetland,Non-endemic,in-est-lewduc1,,"an-not-lewduc1,ap-not-lewduc1,ar-not-lewduc1,as-est-lewduc1,br-not-lewduc1,ch-not-lewduc1,ct-not-lewduc1,dn-not-lewduc1,dd-not-lewduc1,dl-not-lewduc1,ga-not-lewduc1,gj-est-lewduc1,hr-not-lewduc1,hp-not-lewduc1,jk-not-lewduc1,jh-not-lewduc1,ka-est-lewduc1,kl-est-lewduc1,mp-est-lewduc1,mh-est-lewduc1,mn-not-lewduc1,ml-not-lewduc1,mz-not-lewduc1,or-not-lewduc1,py-not-lewduc1,pb-not-lewduc1,rj-not-lewduc1,tn-est-lewduc1,ts-not-lewduc1,tr-not-lewduc1,up-not-lewduc1,ul-not-lewduc1,wb-est-lewduc1",dd-lewduc1,None,None,pas-est-lewduc1,,Daman and Diu,Daman and Diu,No,TRUE,Antony Grossy
Lesser Whistling Duck,,Delhi,,,dl-lewduc1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Dendrocygna_javanica.jpg,,standard,closed,closed,,0,0,Dendrocygna javanica,,,,,"4,388","(4,388, 4,388)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Lesser-Whistling-Duck_dl_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Lesser-Whistling-Duck_dl_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Wetland,Non-endemic,lewduc1,not-lewduc1,11.53,"(-6.65, 33.31)",0.39,"(-1.52, 2.3)","17,45,260","(1,744,730, 1,745,790)",Resident,Wetland,Non-endemic,in-est-lewduc1,,"an-not-lewduc1,ap-not-lewduc1,ar-not-lewduc1,as-est-lewduc1,br-not-lewduc1,ch-not-lewduc1,ct-not-lewduc1,dn-not-lewduc1,dd-not-lewduc1,dl-not-lewduc1,ga-not-lewduc1,gj-est-lewduc1,hr-not-lewduc1,hp-not-lewduc1,jk-not-lewduc1,jh-not-lewduc1,ka-est-lewduc1,kl-est-lewduc1,mp-est-lewduc1,mh-est-lewduc1,mn-not-lewduc1,ml-not-lewduc1,mz-not-lewduc1,or-not-lewduc1,py-not-lewduc1,pb-not-lewduc1,rj-not-lewduc1,tn-est-lewduc1,ts-not-lewduc1,tr-not-lewduc1,up-not-lewduc1,ul-not-lewduc1,wb-est-lewduc1",dl-lewduc1,None,None,pas-est-lewduc1,,Delhi,Delhi,No,TRUE,Antony Grossy
Lesser Whistling Duck,,Goa,,,ga-lewduc1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Dendrocygna_javanica.jpg,,standard,closed,closed,,0,0,Dendrocygna javanica,,,,,"4,709","(4,704, 4,714)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Lesser-Whistling-Duck_ga_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Lesser-Whistling-Duck_ga_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Wetland,Non-endemic,lewduc1,not-lewduc1,11.53,"(-6.65, 33.31)",0.39,"(-1.52, 2.3)","17,45,260","(1,744,730, 1,745,790)",Resident,Wetland,Non-endemic,in-est-lewduc1,,"an-not-lewduc1,ap-not-lewduc1,ar-not-lewduc1,as-est-lewduc1,br-not-lewduc1,ch-not-lewduc1,ct-not-lewduc1,dn-not-lewduc1,dd-not-lewduc1,dl-not-lewduc1,ga-not-lewduc1,gj-est-lewduc1,hr-not-lewduc1,hp-not-lewduc1,jk-not-lewduc1,jh-not-lewduc1,ka-est-lewduc1,kl-est-lewduc1,mp-est-lewduc1,mh-est-lewduc1,mn-not-lewduc1,ml-not-lewduc1,mz-not-lewduc1,or-not-lewduc1,py-not-lewduc1,pb-not-lewduc1,rj-not-lewduc1,tn-est-lewduc1,ts-not-lewduc1,tr-not-lewduc1,up-not-lewduc1,ul-not-lewduc1,wb-est-lewduc1",ga-lewduc1,None,None,pas-est-lewduc1,,Goa,Goa,No,TRUE,Antony Grossy
Lesser Whistling Duck,,Gujarat,,,gj-lewduc1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Dendrocygna_javanica.jpg,,standard,closed,closed,,0,0,Dendrocygna javanica,-61.36,"(-66.65, -55.35)",-2.67,"(-4.17, -1.18)","1,53,784","(153,662, 153,906)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Lesser-Whistling-Duck_gj_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Lesser-Whistling-Duck_gj_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/display/Lesser-Whistling-Duck_gj_LTT_trend.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Lesser-Whistling-Duck_gj_LTT_trend.png,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Lesser-Whistling-Duck_gj_CAT_trend.png,Trend Inconclusive,,Least Concern,Rapid Decline,Resident,Low,Schedule-II,,Wetland,Non-endemic,lewduc1,est-lewduc1,11.53,"(-6.65, 33.31)",0.39,"(-1.52, 2.3)","17,45,260","(1,744,730, 1,745,790)",Resident,Wetland,Non-endemic,in-est-lewduc1,,"an-not-lewduc1,ap-not-lewduc1,ar-not-lewduc1,as-est-lewduc1,br-not-lewduc1,ch-not-lewduc1,ct-not-lewduc1,dn-not-lewduc1,dd-not-lewduc1,dl-not-lewduc1,ga-not-lewduc1,gj-est-lewduc1,hr-not-lewduc1,hp-not-lewduc1,jk-not-lewduc1,jh-not-lewduc1,ka-est-lewduc1,kl-est-lewduc1,mp-est-lewduc1,mh-est-lewduc1,mn-not-lewduc1,ml-not-lewduc1,mz-not-lewduc1,or-not-lewduc1,py-not-lewduc1,pb-not-lewduc1,rj-not-lewduc1,tn-est-lewduc1,ts-not-lewduc1,tr-not-lewduc1,up-not-lewduc1,ul-not-lewduc1,wb-est-lewduc1",gj-lewduc1,None,None,pas-est-lewduc1,,Gujarat,Gujarat,Yes,TRUE,Antony Grossy
Lesser Whistling Duck,,Haryana,,,hr-lewduc1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Dendrocygna_javanica.jpg,,standard,closed,closed,,0,0,Dendrocygna javanica,,,,,"41,409","(41,326, 41,492)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Lesser-Whistling-Duck_hr_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Lesser-Whistling-Duck_hr_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Wetland,Non-endemic,lewduc1,not-lewduc1,11.53,"(-6.65, 33.31)",0.39,"(-1.52, 2.3)","17,45,260","(1,744,730, 1,745,790)",Resident,Wetland,Non-endemic,in-est-lewduc1,,"an-not-lewduc1,ap-not-lewduc1,ar-not-lewduc1,as-est-lewduc1,br-not-lewduc1,ch-not-lewduc1,ct-not-lewduc1,dn-not-lewduc1,dd-not-lewduc1,dl-not-lewduc1,ga-not-lewduc1,gj-est-lewduc1,hr-not-lewduc1,hp-not-lewduc1,jk-not-lewduc1,jh-not-lewduc1,ka-est-lewduc1,kl-est-lewduc1,mp-est-lewduc1,mh-est-lewduc1,mn-not-lewduc1,ml-not-lewduc1,mz-not-lewduc1,or-not-lewduc1,py-not-lewduc1,pb-not-lewduc1,rj-not-lewduc1,tn-est-lewduc1,ts-not-lewduc1,tr-not-lewduc1,up-not-lewduc1,ul-not-lewduc1,wb-est-lewduc1",hr-lewduc1,None,None,pas-est-lewduc1,,Haryana,Haryana,No,TRUE,Antony Grossy
Lesser Whistling Duck,,Himachal Pradesh,,,hp-lewduc1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Dendrocygna_javanica.jpg,,standard,closed,closed,,0,0,Dendrocygna javanica,,,,,"6,515","(6,472, 6,558)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Lesser-Whistling-Duck_hp_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Lesser-Whistling-Duck_hp_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Wetland,Non-endemic,lewduc1,not-lewduc1,11.53,"(-6.65, 33.31)",0.39,"(-1.52, 2.3)","17,45,260","(1,744,730, 1,745,790)",Resident,Wetland,Non-endemic,in-est-lewduc1,,"an-not-lewduc1,ap-not-lewduc1,ar-not-lewduc1,as-est-lewduc1,br-not-lewduc1,ch-not-lewduc1,ct-not-lewduc1,dn-not-lewduc1,dd-not-lewduc1,dl-not-lewduc1,ga-not-lewduc1,gj-est-lewduc1,hr-not-lewduc1,hp-not-lewduc1,jk-not-lewduc1,jh-not-lewduc1,ka-est-lewduc1,kl-est-lewduc1,mp-est-lewduc1,mh-est-lewduc1,mn-not-lewduc1,ml-not-lewduc1,mz-not-lewduc1,or-not-lewduc1,py-not-lewduc1,pb-not-lewduc1,rj-not-lewduc1,tn-est-lewduc1,ts-not-lewduc1,tr-not-lewduc1,up-not-lewduc1,ul-not-lewduc1,wb-est-lewduc1",hp-lewduc1,None,None,pas-est-lewduc1,,Himachal Pradesh,Himachal Pradesh,No,TRUE,Antony Grossy
Lesser Whistling Duck,,Jammu and Kashmir,,,jk-lewduc1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Dendrocygna_javanica.jpg,,standard,closed,closed,,0,0,Dendrocygna javanica,,,,,"5,391","(5,363, 5,419)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Lesser-Whistling-Duck_jk_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Lesser-Whistling-Duck_jk_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Wetland,Non-endemic,lewduc1,not-lewduc1,11.53,"(-6.65, 33.31)",0.39,"(-1.52, 2.3)","17,45,260","(1,744,730, 1,745,790)",Resident,Wetland,Non-endemic,in-est-lewduc1,,"an-not-lewduc1,ap-not-lewduc1,ar-not-lewduc1,as-est-lewduc1,br-not-lewduc1,ch-not-lewduc1,ct-not-lewduc1,dn-not-lewduc1,dd-not-lewduc1,dl-not-lewduc1,ga-not-lewduc1,gj-est-lewduc1,hr-not-lewduc1,hp-not-lewduc1,jk-not-lewduc1,jh-not-lewduc1,ka-est-lewduc1,kl-est-lewduc1,mp-est-lewduc1,mh-est-lewduc1,mn-not-lewduc1,ml-not-lewduc1,mz-not-lewduc1,or-not-lewduc1,py-not-lewduc1,pb-not-lewduc1,rj-not-lewduc1,tn-est-lewduc1,ts-not-lewduc1,tr-not-lewduc1,up-not-lewduc1,ul-not-lewduc1,wb-est-lewduc1",jk-lewduc1,None,None,pas-est-lewduc1,,Jammu and Kashmir,Jammu and Kashmir,No,TRUE,Antony Grossy
Lesser Whistling Duck,,Jharkhand,,,jh-lewduc1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Dendrocygna_javanica.jpg,,standard,closed,closed,,0,0,Dendrocygna javanica,,,,,"43,136","(43,023, 43,249)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Lesser-Whistling-Duck_jh_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Lesser-Whistling-Duck_jh_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Wetland,Non-endemic,lewduc1,not-lewduc1,11.53,"(-6.65, 33.31)",0.39,"(-1.52, 2.3)","17,45,260","(1,744,730, 1,745,790)",Resident,Wetland,Non-endemic,in-est-lewduc1,,"an-not-lewduc1,ap-not-lewduc1,ar-not-lewduc1,as-est-lewduc1,br-not-lewduc1,ch-not-lewduc1,ct-not-lewduc1,dn-not-lewduc1,dd-not-lewduc1,dl-not-lewduc1,ga-not-lewduc1,gj-est-lewduc1,hr-not-lewduc1,hp-not-lewduc1,jk-not-lewduc1,jh-not-lewduc1,ka-est-lewduc1,kl-est-lewduc1,mp-est-lewduc1,mh-est-lewduc1,mn-not-lewduc1,ml-not-lewduc1,mz-not-lewduc1,or-not-lewduc1,py-not-lewduc1,pb-not-lewduc1,rj-not-lewduc1,tn-est-lewduc1,ts-not-lewduc1,tr-not-lewduc1,up-not-lewduc1,ul-not-lewduc1,wb-est-lewduc1",jh-lewduc1,None,None,pas-est-lewduc1,,Jharkhand,Jharkhand,No,TRUE,Antony Grossy
Lesser Whistling Duck,,Karnataka,,,ka-lewduc1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Dendrocygna_javanica.jpg,,standard,closed,closed,,0,0,Dendrocygna javanica,,,-1.33,"(-3.18, 0.53)","1,68,497","(168,348, 168,646)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Lesser-Whistling-Duck_ka_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Lesser-Whistling-Duck_ka_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/display/Lesser-Whistling-Duck_ka_CAT_trend.jpg,,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Lesser-Whistling-Duck_ka_CAT_trend.png,Stable,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Wetland,Non-endemic,lewduc1,est-lewduc1,11.53,"(-6.65, 33.31)",0.39,"(-1.52, 2.3)","17,45,260","(1,744,730, 1,745,790)",Resident,Wetland,Non-endemic,in-est-lewduc1,,"an-not-lewduc1,ap-not-lewduc1,ar-not-lewduc1,as-est-lewduc1,br-not-lewduc1,ch-not-lewduc1,ct-not-lewduc1,dn-not-lewduc1,dd-not-lewduc1,dl-not-lewduc1,ga-not-lewduc1,gj-est-lewduc1,hr-not-lewduc1,hp-not-lewduc1,jk-not-lewduc1,jh-not-lewduc1,ka-est-lewduc1,kl-est-lewduc1,mp-est-lewduc1,mh-est-lewduc1,mn-not-lewduc1,ml-not-lewduc1,mz-not-lewduc1,or-not-lewduc1,py-not-lewduc1,pb-not-lewduc1,rj-not-lewduc1,tn-est-lewduc1,ts-not-lewduc1,tr-not-lewduc1,up-not-lewduc1,ul-not-lewduc1,wb-est-lewduc1",ka-lewduc1,None,None,pas-est-lewduc1,,Karnataka,Karnataka,Yes,TRUE,Antony Grossy
Lesser Whistling Duck,,Kerala,,,kl-lewduc1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Dendrocygna_javanica.jpg,,standard,closed,closed,,0,0,Dendrocygna javanica,,,1.75,"(-0.78, 4.29)","38,266","(38,265, 38,267)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Lesser-Whistling-Duck_kl_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Lesser-Whistling-Duck_kl_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/display/Lesser-Whistling-Duck_kl_CAT_trend.jpg,,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Lesser-Whistling-Duck_kl_CAT_trend.png,Stable,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Wetland,Non-endemic,lewduc1,est-lewduc1,11.53,"(-6.65, 33.31)",0.39,"(-1.52, 2.3)","17,45,260","(1,744,730, 1,745,790)",Resident,Wetland,Non-endemic,in-est-lewduc1,,"an-not-lewduc1,ap-not-lewduc1,ar-not-lewduc1,as-est-lewduc1,br-not-lewduc1,ch-not-lewduc1,ct-not-lewduc1,dn-not-lewduc1,dd-not-lewduc1,dl-not-lewduc1,ga-not-lewduc1,gj-est-lewduc1,hr-not-lewduc1,hp-not-lewduc1,jk-not-lewduc1,jh-not-lewduc1,ka-est-lewduc1,kl-est-lewduc1,mp-est-lewduc1,mh-est-lewduc1,mn-not-lewduc1,ml-not-lewduc1,mz-not-lewduc1,or-not-lewduc1,py-not-lewduc1,pb-not-lewduc1,rj-not-lewduc1,tn-est-lewduc1,ts-not-lewduc1,tr-not-lewduc1,up-not-lewduc1,ul-not-lewduc1,wb-est-lewduc1",kl-lewduc1,None,None,pas-est-lewduc1,,Kerala,Kerala,Yes,TRUE,Antony Grossy
