"timegroups","lci_std","rci_std","timegroupsf","mean_trans","se_trans","COMMON.NAME","lci","mean","rci","m1","mean_year1","s1","mean_std"
2022,34.5990479808283,124.485763142401,"2022",-3.57440123731311,0.213716840068395,"Streaked Spiderhunter",0.0182700606857115,0.0276429488399358,0.0417210802462112,-3.1012413026624,0.0439961295881439,0.241831142287145,62.8304105354418
2023,31.5114297672657,105.525419138505,"2023",-3.65564876050354,0.209723998901809,"Streaked Spiderhunter",0.0169877561949535,0.0255136087699599,0.0382344370344969,-3.1012413026624,0.0439961295881439,0.241831142287145,57.9905755547082
2024,34.5117144549391,115.350257237916,"2024",-3.59977071447629,0.21109359772061,"Streaked Spiderhunter",0.0179075037006134,0.026959903112098,0.0404930894192257,-3.1012413026624,0.0439961295881439,0.241831142287145,61.2778973161384
1992,50.5158735050941,196.03554415636,"before 2000",-3.82281253469368,0.254190349126107,"Asian Fairy-bluebird",0.0131983772999589,0.0216288821680657,0.0353470989883918,-3.82281253469368,0.0216288821680657,0.254190349126107,100
2003,45.9695335332611,184.24538312983,"2000-2006",-3.88074275106527,0.249327599951537,"Asian Fairy-bluebird",0.0125787370035806,0.0204240376687427,0.0330797770434755,-3.82281253469368,0.0216288821680657,0.254190349126107,94.4294647778798
2009,48.0110596745296,191.689644789328,"2007-2010",-3.81547838434788,0.251497100893689,"Asian Fairy-bluebird",0.0133647771482384,0.0217863477546315,0.0354185221596626,-3.82281253469368,0.0216288821680657,0.254190349126107,100.728033863897
2012,31.9603668468935,132.609165310862,"2011-2012",-4.23821712496659,0.262903538022759,"Asian Fairy-bluebird",0.00858434003892142,0.0143296409136611,0.0238735663572851,-3.82281253469368,0.0216288821680657,0.254190349126107,66.2523416712598
2013,28.0927729397338,105.998419036957,"2013",-4.42864043651909,0.256446505123449,"Asian Fairy-bluebird",0.00719130902636822,0.0118598105995491,0.0195290880570185,-3.82281253469368,0.0216288821680657,0.254190349126107,54.8332110156839
2014,23.151215223581,104.09233572585,"2014",-4.52558050505938,0.253058071441811,"Asian Fairy-bluebird",0.00657244360452682,0.0107700102857835,0.0176245167429462,-3.82281253469368,0.0216288821680657,0.254190349126107,49.7945765393508
2015,24.5887073457787,93.8957743160892,"2015",-4.54012012913123,0.253565163125157,"Asian Fairy-bluebird",0.00647146774833331,0.0106153793663154,0.0173894634479949,-3.82281253469368,0.0216288821680657,0.254190349126107,49.0796486098047
2016,25.1300716832364,102.619328626034,"2016",-4.51712017842953,0.252153246906008,"Asian Fairy-bluebird",0.00663982496549901,0.0108610159068515,0.0177417093208665,-3.82281253469368,0.0216288821680657,0.254190349126107,50.2153362455664
2017,24.6447351361783,97.6987137444936,"2017",-4.539867915339,0.252284146289709,"Asian Fairy-bluebird",0.00648931495978164,0.0106180427826089,0.0173505746169434,-3.82281253469368,0.0216288821680657,0.254190349126107,49.0919627750624
2018,23.6798716239561,99.9113678594921,"2018",-4.53698872742893,0.25235022191861,"Asian Fairy-bluebird",0.00650712479046623,0.0106484945908329,0.0174023982662568,-3.82281253469368,0.0216288821680657,0.254190349126107,49.2327551099936
2019,25.5703389357221,106.616419180727,"2019",-4.45599254618608,0.251536724540556,"Asian Fairy-bluebird",0.0070653857556009,0.0115416698541622,0.0188268976731198,-3.82281253469368,0.0216288821680657,0.254190349126107,53.3623039992474
2020,22.9821587445493,96.160765490465,"2020",-4.61948003599601,0.251972307185564,"Asian Fairy-bluebird",0.00599786197469994,0.0098094904648369,0.0160237989801909,-3.82281253469368,0.0216288821680657,0.254190349126107,45.3536636272413
2021,23.9299605770374,94.1059123191078,"2021",-4.55616064003705,0.252608856216391,"Asian Fairy-bluebird",0.00638072930192172,0.010447347127931,0.017083359929425,-3.82281253469368,0.0216288821680657,0.254190349126107,48.3027603865546
2022,24.7202690164835,103.869455758248,"2022",-4.55407959992741,0.248182817031295,"Asian Fairy-bluebird",0.00644950835546467,0.0104689967915675,0.0169720411342244,-3.82281253469368,0.0216288821680657,0.254190349126107,48.4028564685819
2023,21.5167072500307,86.1598127413444,"2023",-4.66127101287858,0.249749287279329,"Asian Fairy-bluebird",0.00577812721907609,0.00940988536725156,0.0153066941299606,-3.82281253469368,0.0216288821680657,0.254190349126107,43.5061104597673
2024,20.5188695732505,79.4463206530179,"2024",-4.7540798645831,0.249713203238855,"Asian Fairy-bluebird",0.00526772128891456,0.00857945398356217,0.0139585619035025,-3.82281253469368,0.0216288821680657,0.254190349126107,39.6666546005297
1992,72.4795761270591,137.372452892403,"before 2000",-3.66518712889252,0.119983994693078,"Jerdon's Leafbird",0.0200313635917829,0.0252744945089237,0.0318675200746155,-3.66518712889252,0.0252744945089237,0.119983994693078,100
2003,50.5632466179716,97.6302013187905,"2000-2006",-4.01068436318514,0.119480921129527,"Jerdon's Leafbird",0.0142353464060396,0.0179577917769095,0.0226423951675465,-3.66518712889252,0.0252744945089237,0.119983994693078,71.0510422693878
2009,45.685459108697,86.8438692509442,"2007-2010",-4.10864246906675,0.115216750178351,"Jerdon's Leafbird",0.0130233084794916,0.0162958263980111,0.0203821384087447,-3.66518712889252,0.0252744945089237,0.119983994693078,64.4753800803317
2012,61.6903997979766,119.583981091724,"2011-2012",-3.81291359795225,0.118995744536166,"Jerdon's Leafbird",0.017337606624267,0.0218416812983832,0.0274993798927222,-3.66518712889252,0.0252744945089237,0.119983994693078,86.4178758972668
2013,57.1066922617436,103.804073001087,"2013",-3.92933644105181,0.11242651218854,"Jerdon's Leafbird",0.0156455823958832,0.0194647781088104,0.0242047421723986,-3.66518712889252,0.0252744945089237,0.119983994693078,77.0135208913397
2014,53.1475559065255,103.190030625389,"2014",-3.95894881171248,0.104017472860571,"Jerdon's Leafbird",0.0154430726962549,0.0189022329195622,0.0231270788029018,-3.66518712889252,0.0252744945089237,0.119983994693078,74.78777829914
2015,57.6760775153311,104.97678933934,"2015",-3.90957643469,0.107679395924344,"Jerdon's Leafbird",0.0161032489858978,0.0198493467444975,0.0244560099577176,-3.66518712889252,0.0252744945089237,0.119983994693078,78.5350889509949
2016,55.1778246429644,101.178825128047,"2016",-3.97015739586145,0.101604004693613,"Jerdon's Leafbird",0.0153441219530793,0.0186935302667552,0.0227655737939306,-3.66518712889252,0.0252744945089237,0.119983994693078,73.9620341770044
2017,58.8078733114778,109.316074065216,"2017",-3.88870905479923,0.103232968015254,"Jerdon's Leafbird",0.0165827067127532,0.020263633127092,0.0247512906938495,-3.66518712889252,0.0252744945089237,0.119983994693078,80.1742369958677
2018,49.623557894182,92.4405246164842,"2018",-4.05395315354416,0.101055715900246,"Jerdon's Leafbird",0.01413457124808,0.0172039301469606,0.0209326999674552,-3.66518712889252,0.0252744945089237,0.119983994693078,68.0683451092817
2019,55.199429862878,102.085565983963,"2019",-3.94520404952706,0.101442059736436,"Jerdon's Leafbird",0.0157337151191072,0.0191613109588929,0.0233267164817596,-3.66518712889252,0.0252744945089237,0.119983994693078,75.8128355529627
2020,53.9383868822107,102.367670171853,"2020",-3.97960746720499,0.104014712533364,"Jerdon's Leafbird",0.0151297945791884,0.0185193454080392,0.0226594834510867,-3.66518712889252,0.0252744945089237,0.119983994693078,73.2728617045164
2021,46.0041439688245,83.5856831411864,"2021",-4.14029432561266,0.103011757425697,"Jerdon's Leafbird",0.0129236763133958,0.0157921412702388,0.0192910266051682,-3.66518712889252,0.0252744945089237,0.119983994693078,62.4825207272218
2022,46.000735621318,86.2450467417304,"2022",-4.1559297510714,0.103200784572318,"Jerdon's Leafbird",0.0127197783772164,0.0155490594873319,0.0190015809807062,-3.66518712889252,0.0252744945089237,0.119983994693078,61.5207535875425
2023,44.1646673790288,80.9354396539047,"2023",-4.1813629977866,0.104231660430917,"Jerdon's Leafbird",0.0123774632485116,0.0151615583960942,0.0185659772385521,-3.66518712889252,0.0252744945089237,0.119983994693078,59.9875830978188
2024,43.4324544733357,77.9906993324046,"2024",-4.22623326696875,0.10001723301083,"Jerdon's Leafbird",0.0119351848980842,0.0145011397257937,0.0176138153078193,-3.66518712889252,0.0252744945089237,0.119983994693078,57.3745984145154
1992,71.9936742962869,138.285140587621,"before 2000",-3.63915220014404,0.122535231214732,"Golden-fronted Leafbird",0.0204527918805445,0.025932435948826,0.0328553640861414,-3.63915220014404,0.025932435948826,0.122535231214732,100
2003,67.4696024688363,130.101208331989,"2000-2006",-3.69194725237282,0.116454204641991,"Golden-fronted Leafbird",0.0196417144623618,0.0246153983811721,0.0308285815956528,-3.63915220014404,0.025932435948826,0.122535231214732,94.9212732261139
2009,66.314522550865,121.129400455932,"2007-2010",-3.72634206137108,0.0993040479865823,"Golden-fronted Leafbird",0.0196265414236213,0.023793132743482,0.0288311768646686,-3.63915220014404,0.025932435948826,0.122535231214732,91.7504733856641
2012,61.2996924266934,118.97348359614,"2011-2012",-3.79188150669206,0.117623712677194,"Golden-fronted Leafbird",0.0177500779954919,0.0223007074384561,0.028001258973911,-3.63915220014404,0.025932435948826,0.122535231214732,85.9954208793321
2013,58.5220558606637,106.47913817797,"2013",-3.87398515597072,0.106377152911516,"Golden-fronted Leafbird",0.0167240867147432,0.0205610889057669,0.0252670396424393,-3.63915220014404,0.025932435948826,0.122535231214732,79.287148135028
2014,56.6350066928981,110.609507607656,"2014",-3.8658293278458,0.103512591652283,"Golden-fronted Leafbird",0.0169539996289024,0.0207277101288604,0.025330510891067,-3.63915220014404,0.025932435948826,0.122535231214732,79.9296686580604
2015,61.7225670589884,111.237431679583,"2015",-3.81928798380362,0.0995298224258493,"Golden-fronted Leafbird",0.0178923854792793,0.0217044139666988,0.0263176626891841,-3.63915220014404,0.025932435948826,0.122535231214732,83.6960091582966
2016,55.7374767181452,102.68714951234,"2016",-3.93303371621527,0.0998563373280769,"Golden-fronted Leafbird",0.0159740010413123,0.0193936454593915,0.0235365525488513,-3.63915220014404,0.025932435948826,0.122535231214732,74.7852824071836
2017,59.5850583324117,110.611355545847,"2017",-3.85078488735655,0.100227473686754,"Golden-fronted Leafbird",0.0173189610633787,0.0210385760923721,0.0255466155951804,-3.63915220014404,0.025932435948826,0.122535231214732,81.1284220807051
2018,50.2323875728777,94.4393154591719,"2018",-4.01100961477102,0.100633970337256,"Golden-fronted Leafbird",0.0147622925460079,0.0179520046614989,0.0218232536028445,-3.63915220014404,0.025932435948826,0.122535231214732,69.2260638257223
2019,59.6268091112477,111.039876392679,"2019",-3.8377796452595,0.101229808774065,"Golden-fronted Leafbird",0.0175095402133049,0.021311019351317,0.0259268822915958,-3.63915220014404,0.025932435948826,0.122535231214732,82.179010847154
2020,53.1433109442372,99.1275525866747,"2020",-3.97921630692841,0.0980134127747682,"Golden-fronted Leafbird",0.0153133758845581,0.0185265233225133,0.0224061653338277,-3.63915220014404,0.025932435948826,0.122535231214732,71.4415080753415
2021,49.1872366032707,89.9413712642114,"2021",-4.04627215847225,0.101212648896925,"Golden-fronted Leafbird",0.0142384281072677,0.0173354257806115,0.0210988086085982,-3.63915220014404,0.025932435948826,0.122535231214732,66.8484280258919
2022,48.7873160647127,91.8233215534952,"2022",-4.06774290987346,0.100915934326298,"Golden-fronted Leafbird",0.0139461460686224,0.0169703310495486,0.0206434071029017,-3.63915220014404,0.025932435948826,0.122535231214732,65.4405590089461
2023,46.6357612943181,85.4378178504985,"2023",-4.09890275941815,0.101391463484102,"Golden-fronted Leafbird",0.0135086818874603,0.0164539990955873,0.0200349385007393,-3.63915220014404,0.025932435948826,0.122535231214732,63.4494928592783
2024,47.1140785321595,85.2060648474558,"2024",-4.11529700313347,0.100037277519016,"Golden-fronted Leafbird",0.0133255751431827,0.0161886248973351,0.0196606567347944,-3.63915220014404,0.025932435948826,0.122535231214732,62.4261636248944
1992,50.0315505352763,197.938245068794,"before 2000",-3.98879878636418,0.257317492585705,"Orange-bellied Leafbird",0.0111231296560688,0.01835147241833,0.0302048576547444,-3.98879878636418,0.01835147241833,0.257317492585705,100
2003,44.9459189553608,188.953334325422,"2000-2006",-4.0459321141139,0.262416693827751,"Orange-bellied Leafbird",0.0104047390447711,0.0173412701782042,0.0288343231280283,-3.98879878636418,0.01835147241833,0.257317492585705,94.4952523857611
2009,37.7674462975117,154.357510784373,"2007-2010",-4.20998363470593,0.255464365804072,"Orange-bellied Leafbird",0.00895816668536329,0.014736943772853,0.0241977377013224,-3.98879878636418,0.01835147241833,0.257317492585705,80.303876642254
2012,54.4393134198466,229.65123312447,"2011-2012",-3.85999487289439,0.264453317561757,"Orange-bellied Leafbird",0.012467998906402,0.0208477253554219,0.0347594709450129,-3.98879878636418,0.01835147241833,0.257317492585705,113.602466767727
2013,49.1903219047235,191.260573039359,"2013",-4.01551105657077,0.265852543828336,"Orange-bellied Leafbird",0.0106528029006245,0.0178721012046164,0.0299093384622055,-3.98879878636418,0.01835147241833,0.257317492585705,97.3878324159168
2014,41.4167128004224,178.219398324442,"2014",-4.11987831199597,0.23645353325561,"Orange-bellied Leafbird",0.0101687773161416,0.0161152288972411,0.0254939559100307,-3.98879878636418,0.01835147241833,0.257317492585705,87.8143645909566
2015,47.3374855358713,175.122199359239,"2015",-4.06164988570512,0.235708875521243,"Orange-bellied Leafbird",0.0107908242673946,0.0170731568898155,0.0269628344963592,-3.98879878636418,0.01835147241833,0.257317492585705,93.0342617781577
2016,54.4560895007638,208.584893475832,"2016",-3.94092451680592,0.229521476709792,"Orange-bellied Leafbird",0.0123145264276553,0.0192426923657577,0.0300089987285078,-3.98879878636418,0.01835147241833,0.257317492585705,104.856394773738
2017,46.3798550891272,182.111627044563,"2017",-4.07460677780965,0.238203568357123,"Orange-bellied Leafbird",0.010600969506325,0.0168552316518113,0.0267491161966021,-3.98879878636418,0.01835147241833,0.257317492585705,91.84675358788
2018,46.1972608414997,185.10730930236,"2018",-4.0520388526448,0.235984032605195,"Orange-bellied Leafbird",0.0108886237062211,0.0172366094406155,0.0272341301298277,-3.98879878636418,0.01835147241833,0.257317492585705,93.9249399050893
2019,51.3447266053072,199.893382232026,"2019",-3.9521999971937,0.232306833733597,"Orange-bellied Leafbird",0.0121114029649185,0.0190290063980212,0.0298375901874557,-3.98879878636418,0.01835147241833,0.257317492585705,103.691987020151
2020,37.3229294729243,154.038771520521,"2020",-4.29875145161156,0.237146552989647,"Orange-bellied Leafbird",0.00849885992737147,0.0134936440344615,0.0213920311421106,-3.98879878636418,0.01835147241833,0.257317492585705,73.528944854494
2021,33.5812657450789,125.094809760074,"2021",-4.4086578959652,0.23152830635868,"Orange-bellied Leafbird",0.00770168123355653,0.0120977296690363,0.0189788938032045,-3.98879878636418,0.01835147241833,0.257317492585705,65.922392455838
2022,37.7895349450839,152.147250578689,"2022",-4.31303440689883,0.232105287971225,"Orange-bellied Leafbird",0.0084616879146886,0.013303563364612,0.0208866845327137,-3.98879878636418,0.01835147241833,0.257317492585705,72.493166005165
2023,36.3554022967456,137.498934522011,"2023",-4.32915606237439,0.233066562522338,"Orange-bellied Leafbird",0.00831132156928176,0.0130922063855367,0.0205944777926276,-3.98879878636418,0.01835147241833,0.257317492585705,71.341449269541
2024,39.1578396341296,144.95602805525,"2024",-4.30093625891661,0.231050607579839,"Orange-bellied Leafbird",0.00858188395237362,0.0134643943562745,0.0210950159927661,-3.98879878636418,0.01835147241833,0.257317492585705,73.3695588525415
1992,72.1338588347436,138.053284909132,"before 2000",-5.33736623422893,0.120470635538776,"Streaked Weaver",0.00379000976215234,0.00479697614152804,0.00607066680272153,-5.33736623422893,0.00479697614152804,0.120470635538776,100
2003,51.9051111798318,103.369348631292,"2000-2006",-5.63903848178046,0.12578600887944,"Streaked Weaver",0.00277537791477164,0.00354997010053979,0.00454025392607378,-5.33736623422893,0.00479697614152804,0.120470635538776,74.0043309744079
2009,36.5177473888743,70.8407542260613,"2007-2010",-5.99122837555929,0.11955283649881,"Streaked Weaver",0.00197627624788243,0.00249746662656172,0.00315588965644814,-5.33736623422893,0.00479697614152804,0.120470635538776,52.0633530973989
2012,36.2621767996522,74.2730303321609,"2011-2012",-5.98663912173254,0.135217118221007,"Streaked Weaver",0.00192538729301594,0.00250894005179739,0.00326906804952337,-5.33736623422893,0.00479697614152804,0.120470635538776,52.3025334663887
2013,38.5178756741215,73.9602167978428,"2013",-5.9658325933494,0.129767879056139,"Streaked Weaver",0.00198691535160969,0.00256162162611968,0.00330228386779798,-5.33736623422893,0.00479697614152804,0.120470635538776,53.4007581139167
2014,52.3610201841912,105.654876188954,"2014",-5.62573745365473,0.114401728168197,"Streaked Weaver",0.002875857191888,0.00359741817398817,0.00449961202807859,-5.33736623422893,0.00479697614152804,0.120470635538776,74.9934556239473
2015,43.7417657237367,81.9862600712424,"2015",-5.83976791510296,0.115784950909577,"Streaked Weaver",0.00231611146139059,0.00290528925768126,0.00364406953155527,-5.33736623422893,0.00479697614152804,0.120470635538776,60.5650137079022
2016,40.3692913961031,76.3404240088259,"2016",-5.93431725540508,0.108530323713669,"Streaked Weaver",0.00213752554626057,0.00264352908960632,0.00326911945053819,-5.33736623422893,0.00479697614152804,0.120470635538776,55.1082392660024
2017,27.7031655694148,52.4424127893253,"2017",-6.3028836923775,0.108074204255098,"Streaked Weaver",0.00148038989306018,0.00182934177757098,0.00226045412626709,-5.33736623422893,0.00479697614152804,0.120470635538776,38.135311154336
2018,34.685024214715,68.375858108472,"2018",-6.05184731741457,0.11706587128476,"Streaked Weaver",0.00186922426450264,0.00235074297369113,0.00295611878340155,-5.33736623422893,0.00479697614152804,0.120470635538776,49.0046834575732
2019,27.9919836672066,54.3181867227058,"2019",-6.27105271327164,0.115990853807939,"Streaked Weaver",0.00150472124156606,0.00188845228309237,0.00236992546352208,-5.33736623422893,0.00479697614152804,0.120470635538776,39.3675562974723
2020,34.0696491505346,66.7908134029785,"2020",-6.0937416731111,0.113288537984934,"Streaked Weaver",0.0018059096686942,0.00225440334053713,0.00281412232112259,-5.33736623422893,0.00479697614152804,0.120470635538776,46.9963425713225
2021,36.7955652924269,68.8430902948584,"2021",-6.01693722184023,0.11081664105301,"Streaked Weaver",0.00195939732993097,0.0024341551694952,0.00302377145853899,-5.33736623422893,0.00479697614152804,0.120470635538776,50.7435329607418
2022,30.2928135546079,58.583520647479,"2022",-6.22452932353602,0.109476864539396,"Streaked Weaver",0.00159656187401339,0.00197829624312977,0.00245119034382771,-5.33736623422893,0.00479697614152804,0.120470635538776,41.2404853550012
2023,27.7714191210599,52.7451896407323,"2023",-6.29528466770751,0.11288082247641,"Streaked Weaver",0.00147769714863431,0.00184328307412496,0.00229921167605242,-5.33736623422893,0.00479697614152804,0.120470635538776,38.4259379188363
2024,31.8304947340946,59.2504434068667,"2024",-6.18419881211571,0.110183932438046,"Streaked Weaver",0.00165991339280053,0.00205962879016133,0.00255547438233359,-5.33736623422893,0.00479697614152804,0.120470635538776,42.9359815307577
1992,84.0345316426151,118.722573528638,"before 2000",-3.19650085128403,0.0653380797024826,"Baya Weaver",0.0353483474585913,0.040079765303812,0.0454294364999298,-3.19650085128403,0.040079765303812,0.0653380797024826,100
2003,79.7449967361138,113.751299898892,"2000-2006",-3.23964809762785,0.0645985544435296,"Baya Weaver",0.0339294861777971,0.0384201589543736,0.0434916876133199,-3.19650085128403,0.040079765303812,0.0653380797024826,95.8592413482008
2009,75.6023297610087,106.97148675533,"2007-2010",-3.29177614325155,0.0628721975556805,"Baya Weaver",0.0323416719806397,0.0365047681787795,0.0411922455583188,-3.19650085128403,0.040079765303812,0.0653380797024826,91.0802942633687
2012,72.2064916510846,101.855027758911,"2011-2012",-3.34913605869578,0.0605925430663706,"Baya Weaver",0.0307013641272021,0.034505311111172,0.0387710725075364,-3.19650085128403,0.040079765303812,0.0653380797024826,86.0915997127612
2013,96.8761909087568,133.710539826866,"2013",-3.0641641954828,0.0613992035067211,"Baya Weaver",0.0405534444924594,0.0456195110367112,0.0513013488504672,-3.19650085128403,0.040079765303812,0.0653380797024826,113.8218018267
2014,89.7507911723616,128.092111615656,"2014",-3.12001441856992,0.055841699867452,"Baya Weaver",0.0388056962679164,0.0431958244729132,0.0480700722991429,-3.19650085128403,0.040079765303812,0.0653380797024826,107.774644251235
2015,76.6085635846507,105.462330393925,"2015",-3.29903219518872,0.0566251873536646,"Baya Weaver",0.03250074112401,0.036245688444942,0.0404130670270396,-3.19650085128403,0.040079765303812,0.0653380797024826,90.4338839566376
2016,84.238874659263,116.575216331171,"2016",-3.21177691888382,0.0541538473780282,"Baya Weaver",0.0355797773129289,0.0394843146614068,0.0438075198152234,-3.19650085128403,0.040079765303812,0.0653380797024826,98.5143360049852
2017,81.0340145117734,112.599180121766,"2017",-3.2433145808651,0.0542171697793545,"Baya Weaver",0.034490255459191,0.0382822765101531,0.0424819598407282,-3.19650085128403,0.040079765303812,0.0653380797024826,95.5152212593222
2018,81.9143078722915,114.556664378552,"2018",-3.22611988993241,0.0542731878886408,"Baya Weaver",0.0350740347259613,0.0389331258977127,0.0432072322403413,-3.19650085128403,0.040079765303812,0.0653380797024826,97.1391064857603
2019,88.5668010819815,123.003162092584,"2019",-3.14742459355907,0.0538775046531233,"Baya Weaver",0.0379194618243279,0.0420528128297886,0.0466256931053238,-3.19650085128403,0.040079765303812,0.0653380797024826,104.922802094824
2020,87.9175786500237,122.937330239763,"2020",-3.165125340825,0.0538133609576574,"Baya Weaver",0.0372713166745179,0.0413304594198971,0.0458210578057812,-3.19650085128403,0.040079765303812,0.0653380797024826,103.120512574374
2021,82.5796817017467,113.676142627249,"2021",-3.2255995009659,0.0546069723076332,"Baya Weaver",0.0350694244149155,0.038952991609912,0.0432568990513946,-3.19650085128403,0.040079765303812,0.0653380797024826,97.1886719261982
2022,80.3337066242407,112.222427511262,"2022",-3.26142495719982,0.0537664002856175,"Baya Weaver",0.0339112887916381,0.0376082966482516,0.0416995809088791,-3.19650085128403,0.040079765303812,0.0653380797024826,93.8336249306197
2023,75.2896588700257,103.763479887236,"2023",-3.31970924596737,0.0543975265211254,"Baya Weaver",0.0319834273028332,0.035517262686041,0.0394335342205456,-3.19650085128403,0.040079765303812,0.0653380797024826,88.616443776089
2024,79.8286266058471,108.985803530709,"2024",-3.27569108293467,0.0526337068037822,"Baya Weaver",0.0335121238763929,0.0370855842477909,0.0410319343402237,-3.19650085128403,0.040079765303812,0.0653380797024826,92.5294446379
1992,69.2497125985295,143.714082136234,"before 2000",-4.49744141396557,0.135964533456835,"Black-breasted Weaver",0.00849570221922829,0.0110756644026253,0.0144333843102876,-4.49744141396557,0.0110756644026253,0.135964533456835,100
2003,65.9223764939336,138.788362990246,"2000-2006",-4.52809999460306,0.132552679102389,"Black-breasted Weaver",0.0082953073222396,0.0107430556092153,0.0139079956256429,-4.49744141396557,0.0110756644026253,0.135964533456835,96.9969404875506
2009,55.1923363383021,114.247975805641,"2007-2010",-4.7017746352883,0.129408694764448,"Black-breasted Weaver",0.00702039226346273,0.00903805957886059,0.0116322009633889,-4.49744141396557,0.0110756644026253,0.135964533456835,81.6028659799254
2012,49.1604743289149,103.42719439678,"2011-2012",-4.82950262572622,0.131167581023522,"Black-breasted Weaver",0.00615999682036211,0.00795865540259518,0.0102797821566432,-4.49744141396557,0.0110756644026253,0.135964533456835,71.8571375339682
2013,64.4141464972956,127.052982435794,"2013",-4.59838313818287,0.12706276091861,"Black-breasted Weaver",0.00781783310621942,0.0100175876556973,0.012832287249875,-4.49744141396557,0.0110756644026253,0.135964533456835,90.4468327274601
2014,41.9150877779725,90.0271590152525,"2014",-4.97596055114459,0.120291014917533,"Black-breasted Weaver",0.00543739161421635,0.0068781228256109,0.00869892804979318,-4.49744141396557,0.0110756644026253,0.135964533456835,62.1012209793986
2015,55.8718097484136,108.422389318484,"2015",-4.73811686432707,0.113177965604443,"Black-breasted Weaver",0.00698877294930984,0.00871690330797652,0.0108700080897982,-4.49744141396557,0.0110756644026253,0.135964533456835,78.7032090455031
2016,41.9475902705545,83.1430516058142,"2016",-5.03907802969501,0.111470945868794,"Black-breasted Weaver",0.00519445302343643,0.00645877156114382,0.0080295783467037,-4.49744141396557,0.0110756644026253,0.135964533456835,58.314980721273
2017,40.85230964648,81.5637640218277,"2017",-5.04996843857713,0.111206414360514,"Black-breasted Weaver",0.00514099298478596,0.00638903847896623,0.00793885289313418,-4.49744141396557,0.0110756644026253,0.135964533456835,57.6853744092484
2018,39.5828233935182,79.9139359051917,"2018",-5.07003790283774,0.11082264617431,"Black-breasted Weaver",0.00504288446704288,0.00626249037535764,0.00777589961090443,-4.49744141396557,0.0110756644026253,0.135964533456835,56.54279642017
2019,35.6442016329973,70.6386681562112,"2019",-5.18147028408814,0.105782737597916,"Black-breasted Weaver",0.0045570158165239,0.00560397653862061,0.00689063957891036,-4.49744141396557,0.0110756644026253,0.135964533456835,50.5972042389827
2020,45.1557207193523,90.268820631629,"2020",-4.96426417547001,0.106899230736911,"Black-breasted Weaver",0.00564707891666224,0.00695876204724551,0.00857380222249505,-4.49744141396557,0.0110756644026253,0.135964533456835,62.8292966839631
2021,43.5592938054446,83.8894216424525,"2021",-4.99878102465735,0.102077092509781,"Black-breasted Weaver",0.00550767720146794,0.00672346110886223,0.00820651211544048,-4.49744141396557,0.0110756644026253,0.135964533456835,60.7048106953166
2022,39.8407268460216,79.8119293134017,"2022",-5.09846314499131,0.107904808524569,"Black-breasted Weaver",0.00492994906473755,0.00608751909846741,0.00751586263963137,-4.49744141396557,0.0110756644026253,0.135964533456835,54.9630151038568
2023,34.5441009105308,66.8933386354684,"2023",-5.22575893666503,0.106577228594375,"Black-breasted Weaver",0.00435325737688868,0.00536185183804789,0.00660334880856439,-4.49744141396557,0.0110756644026253,0.135964533456835,48.4111078408712
2024,44.6626295587659,84.096060794706,"2024",-5.00995634452615,0.102086103232691,"Black-breasted Weaver",0.00544654085277922,0.00664899151678664,0.0081158260951771,-4.49744141396557,0.0110756644026253,0.135964533456835,60.032439365088
1992,82.6575825715289,120.659580109914,"before 2000",-2.69669758460965,0.0725246466962755,"Indian Silverbill",0.0568152841035648,0.0652048084264023,0.0747832620596368,-2.69669758460965,0.0652048084264023,0.0725246466962755,100
2003,61.7615286114399,94.0991610210714,"2000-2006",-2.97034926481919,0.0800418704599308,"Indian Silverbill",0.0428919653995777,0.0499924955705111,0.0582322749382025,-2.69669758460965,0.0652048084264023,0.0725246466962755,76.6699523807947
2009,72.2670544409667,108.565436382349,"2007-2010",-2.80729408372603,0.0789582403025212,"Indian Silverbill",0.0503983343550678,0.0585820874868786,0.0680464208556836,-2.69669758460965,0.0652048084264023,0.0725246466962755,89.8432015991599
2012,83.7448433780375,124.141384091213,"2011-2012",-2.67306454252388,0.0728512150053722,"Indian Silverbill",0.0580976256572532,0.0667109544194398,0.0765485242696368,-2.69669758460965,0.0652048084264023,0.0725246466962755,102.309869516352
2013,83.0076442315528,119.479923266128,"2013",-2.69891873360974,0.070802176041423,"Indian Silverbill",0.0568790340329491,0.0650649516411773,0.0743817798059364,-2.69669758460965,0.0652048084264023,0.0725246466962755,99.7855115464638
2014,76.7296667364721,115.753196596581,"2014",-2.75319013932138,0.0694546545827873,"Indian Silverbill",0.0540957655021711,0.0617363074613271,0.0704152426488097,-2.69669758460965,0.0652048084264023,0.0725246466962755,94.6806055430863
2015,81.9563704179149,117.432743062992,"2015",-2.71033930817823,0.0664141309442758,"Indian Silverbill",0.0567234920918081,0.0643504023329362,0.0729625401690551,-2.69669758460965,0.0652048084264023,0.0725246466962755,98.6896578425953
2016,80.7643252268927,117.269374867103,"2016",-2.7289627495176,0.0656071294591123,"Indian Silverbill",0.0557922703095772,0.0632014115744653,0.071556634724439,-2.69669758460965,0.0652048084264023,0.0725246466962755,96.9275320328587
2017,85.744203902918,125.132667660094,"2017",-2.66061697261997,0.0681431549038452,"Indian Silverbill",0.0593321324001737,0.0675176720626498,0.0767856604514817,-2.69669758460965,0.0652048084264023,0.0725246466962755,103.547075272613
